TP size,PP size,DP size,EXP ID,Rank,device type,dtype,ffn hidden size,hidden size,max position embedding,micro batch size,num attention heads,num layers,num query groups,recompute granularity,sequence length,vocab size,Peak GPU memory,TFLOP/s/GPU,elapsed time per iteration
2,10,1,exp20260404_202829,3,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,29606,26.3652,5328.09
2,10,1,exp20260404_230825,4,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,10112,24.1648,5812.42
2,10,1,exp20260404_230825,5,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,10112,24.1648,5812.41
2,10,1,exp20260404_230825,6,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,9824,24.1648,5812.42
2,10,1,exp20260404_230825,7,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,9824,24.1647,5812.43
2,10,1,exp20260404_230825,8,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,9600,24.1647,5812.45
2,10,1,exp20260404_230825,9,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,9600,24.1646,5812.45
2,10,1,exp20260404_230825,10,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,9504,24.1647,5812.44
2,10,1,exp20260404_230825,11,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,9504,24.1646,5812.47
2,10,1,exp20260404_230825,12,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,15328,24.1646,5812.45
2,10,1,exp20260404_230825,13,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,15328,24.1647,5812.44
2,10,1,exp20260404_230825,14,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,14816,24.1646,5812.46
2,10,1,exp20260404_230825,15,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,14816,24.1646,5812.45
2,10,1,exp20260404_230825,16,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,14368,24.1646,5812.47
2,10,1,exp20260404_230825,17,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,14368,24.1646,5812.45
2,10,1,exp20260404_230825,18,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,13632,24.1644,5812.5
2,10,1,exp20260404_230825,19,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,13632,24.1645,5812.49
2,10,1,exp20260404_203413,0,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,30180,26.394,5322.28
2,10,1,exp20260404_203413,1,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,30324,26.3941,5322.27
2,10,1,exp20260404_203413,2,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,29750,26.3934,5322.41
2,10,1,exp20260404_203413,3,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,29606,26.394,5322.28
2,10,1,exp20260404_231441,4,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,10112,24.191,5806.11
2,10,1,exp20260404_231441,5,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,10112,24.191,5806.11
2,10,1,exp20260404_231441,6,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,9824,24.191,5806.11
2,10,1,exp20260404_231441,7,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,9824,24.191,5806.11
2,10,1,exp20260404_231441,8,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,9600,24.191,5806.11
2,10,1,exp20260404_231441,9,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,9600,24.191,5806.11
2,10,1,exp20260404_231441,10,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,9504,24.191,5806.11
2,10,1,exp20260404_231441,11,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,9504,24.191,5806.11
2,10,1,exp20260404_231441,12,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,13952,24.191,5806.11
2,10,1,exp20260404_231441,13,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,13952,24.191,5806.12
2,10,1,exp20260404_231441,14,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,13792,24.191,5806.11
2,10,1,exp20260404_231441,15,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,13792,24.191,5806.12
2,10,1,exp20260404_231441,16,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,13760,24.1909,5806.13
2,10,1,exp20260404_231441,17,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,13760,24.191,5806.12
2,10,1,exp20260404_231441,18,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,13632,24.191,5806.12
2,10,1,exp20260404_231441,19,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,13632,24.1911,5806.1
2,10,1,exp20260404_204030,0,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,30180,26.9042,5221.36
2,10,1,exp20260404_204030,1,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,30324,26.9043,5221.33
2,10,1,exp20260404_204030,2,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,29750,26.9043,5221.34
2,10,1,exp20260404_204030,3,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,29606,26.9044,5221.32
2,10,1,exp20260404_232132,4,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9952,24.6588,5695.96
2,10,1,exp20260404_232132,5,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9952,24.6589,5695.95
2,10,1,exp20260404_232132,6,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9952,24.6588,5695.96
2,10,1,exp20260404_232132,7,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9952,24.6588,5695.96
2,10,1,exp20260404_232132,8,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9536,24.6588,5695.98
2,10,1,exp20260404_232132,9,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9536,24.6589,5695.94
2,10,1,exp20260404_232132,10,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9440,24.6587,5695.98
2,10,1,exp20260404_232132,11,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9440,24.6588,5695.97
2,10,1,exp20260404_232132,12,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,15488,24.6588,5695.96
2,10,1,exp20260404_232132,13,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,15488,24.6588,5695.97
2,10,1,exp20260404_232132,14,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,14944,24.6585,5696.04
2,10,1,exp20260404_232132,15,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,14944,24.6588,5695.97
2,10,1,exp20260404_232132,16,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,14464,24.6587,5695.99
2,10,1,exp20260404_232132,17,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,14464,24.6587,5695.98
2,10,1,exp20260404_232132,18,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,13632,24.6587,5696
2,10,1,exp20260404_232132,19,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,13632,24.6587,5696
2,10,1,exp20260404_204648,0,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,30180,26.4423,5312.56
2,10,1,exp20260404_204648,1,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,30324,26.4425,5312.53
2,10,1,exp20260404_204648,2,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,29750,26.4425,5312.52
2,10,1,exp20260404_204648,3,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,29606,26.4423,5312.55
2,10,1,exp20260404_232824,4,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9952,24.2354,5795.48
2,10,1,exp20260404_232824,5,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9952,24.2354,5795.47
2,10,1,exp20260404_232824,6,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9760,24.2354,5795.47
2,10,1,exp20260404_232824,7,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9760,24.2354,5795.47
2,10,1,exp20260404_232824,8,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9536,24.2354,5795.48
2,10,1,exp20260404_232824,9,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9536,24.2354,5795.48
2,10,1,exp20260404_232824,10,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9440,24.2354,5795.47
2,10,1,exp20260404_232824,11,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9440,24.2354,5795.47
2,10,1,exp20260404_232824,12,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,15328,24.2354,5795.49
2,10,1,exp20260404_232824,13,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,15328,24.2354,5795.48
2,10,1,exp20260404_232824,14,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,14816,24.2354,5795.48
2,10,1,exp20260404_232824,15,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,14816,24.2354,5795.48
2,10,1,exp20260404_232824,16,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,14368,24.2354,5795.47
2,10,1,exp20260404_232824,17,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,14368,24.2354,5795.47
2,10,1,exp20260404_232824,18,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,13632,24.2354,5795.49
2,10,1,exp20260404_232824,19,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,13632,24.2354,5795.48
2,10,1,exp20260404_205127,0,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,30180,26.3515,5330.87
2,10,1,exp20260404_205127,1,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,30324,26.3517,5330.82
2,10,1,exp20260404_205127,2,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,29750,26.3515,5330.86
2,10,1,exp20260404_205127,3,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,29606,26.3515,5330.86
2,10,1,exp20260404_233329,4,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9952,24.1522,5815.45
2,10,1,exp20260404_233329,5,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9952,24.1523,5815.43
2,10,1,exp20260404_233329,6,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9728,24.1522,5815.45
2,10,1,exp20260404_233329,7,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9728,24.1521,5815.46
2,10,1,exp20260404_233329,8,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9536,24.1521,5815.48
2,10,1,exp20260404_233329,9,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9536,24.1522,5815.45
2,10,1,exp20260404_233329,10,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9440,24.1521,5815.46
2,10,1,exp20260404_233329,11,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9440,24.152,5815.48
2,10,1,exp20260404_233329,12,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,13952,24.1521,5815.47
2,10,1,exp20260404_233329,13,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,13952,24.1521,5815.46
2,10,1,exp20260404_233329,14,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,13792,24.1521,5815.47
2,10,1,exp20260404_233329,15,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,13792,24.1521,5815.47
2,10,1,exp20260404_233329,16,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,13760,24.152,5815.49
2,10,1,exp20260404_233329,17,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,13760,24.1521,5815.47
2,10,1,exp20260404_233329,18,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,13632,24.1522,5815.45
2,10,1,exp20260404_233329,19,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,13632,24.1521,5815.47
2,10,1,exp20260404_205608,0,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,30180,26.4816,5304.68
2,10,1,exp20260404_205608,1,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,30324,26.4817,5304.65
2,10,1,exp20260404_205608,2,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,29750,26.4816,5304.68
2,10,1,exp20260404_205608,3,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,29606,26.4817,5304.66
2,10,1,exp20260404_233835,4,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,8672,24.2713,5786.91
2,10,1,exp20260404_233835,5,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,8672,24.2714,5786.89
2,10,1,exp20260404_233835,6,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,8640,24.2714,5786.89
2,10,1,exp20260404_233835,7,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,8640,24.2714,5786.88
2,10,1,exp20260404_233835,8,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,8608,24.2713,5786.91
2,10,1,exp20260404_233835,9,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,8608,24.2712,5786.93
2,10,1,exp20260404_233835,10,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,8576,24.2714,5786.89
2,10,1,exp20260404_233835,11,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,8576,24.2714,5786.89
2,10,1,exp20260404_233835,12,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,15488,24.2714,5786.88
2,10,1,exp20260404_233835,13,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,15488,24.2714,5786.89
2,10,1,exp20260404_233835,14,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,14944,24.2714,5786.88
2,10,1,exp20260404_233835,15,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,14944,24.2714,5786.89
2,10,1,exp20260404_233835,16,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,14464,24.2714,5786.89
2,10,1,exp20260404_233835,17,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,14464,24.2713,5786.9
2,10,1,exp20260404_233835,18,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,13632,24.2714,5786.89
2,10,1,exp20260404_233835,19,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,13632,24.2714,5786.89
2,10,1,exp20260404_210048,0,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,30180,26.3525,5330.67
2,10,1,exp20260404_210048,1,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,30324,26.3524,5330.7
2,10,1,exp20260404_210048,2,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,29750,26.3526,5330.64
2,10,1,exp20260404_210048,3,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,29606,26.3526,5330.65
2,10,1,exp20260404_234340,4,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,8672,24.153,5815.24
2,10,1,exp20260404_234340,5,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,8672,24.1531,5815.23
2,10,1,exp20260404_234340,6,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,8640,24.1531,5815.24
2,10,1,exp20260404_234340,7,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,8640,24.153,5815.24
2,10,1,exp20260404_234340,8,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,8608,24.153,5815.25
2,10,1,exp20260404_234340,9,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,8608,24.153,5815.24
2,10,1,exp20260404_234340,10,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,8576,24.1531,5815.23
2,10,1,exp20260404_234340,11,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,8576,24.1531,5815.23
2,10,1,exp20260404_234340,12,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,15328,24.153,5815.24
2,10,1,exp20260404_234340,13,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,15328,24.153,5815.25
2,10,1,exp20260404_234340,14,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,14816,24.153,5815.25
2,10,1,exp20260404_234340,15,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,14816,24.153,5815.25
2,10,1,exp20260404_234340,16,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,14368,24.153,5815.26
2,10,1,exp20260404_234340,17,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,14368,24.1529,5815.27
2,10,1,exp20260404_234340,18,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,13632,24.1529,5815.28
2,10,1,exp20260404_234340,19,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,13632,24.1529,5815.28
2,10,1,exp20260404_210529,0,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,30180,25.6143,5484.3
2,10,1,exp20260404_210529,1,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,30324,25.6146,5484.24
2,10,1,exp20260404_210529,2,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,29750,25.6143,5484.29
2,10,1,exp20260404_210529,3,a100,bf16,11008,8192,2048,2,128,32,16,full-block-1,1024,32000,29606,25.6144,5484.26
2,10,1,exp20260404_234847,4,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,8672,23.4765,5982.82
2,10,1,exp20260404_234847,5,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,8672,23.4766,5982.81
2,10,1,exp20260404_234847,6,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,8640,23.4765,5982.83
2,10,1,exp20260404_234847,7,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,8640,23.4765,5982.83
2,10,1,exp20260404_234847,8,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,8608,23.4765,5982.83
2,10,1,exp20260404_234847,9,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,8608,23.4765,5982.82
2,10,1,exp20260404_234847,10,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,8576,23.4765,5982.82
2,10,1,exp20260404_234847,11,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,8576,23.4765,5982.83
2,10,1,exp20260404_234847,12,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,13952,23.4765,5982.82
2,10,1,exp20260404_234847,13,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,13952,23.4765,5982.83
2,10,1,exp20260404_234847,14,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,13792,23.4764,5982.84
2,10,1,exp20260404_234847,15,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,13792,23.4764,5982.85
2,10,1,exp20260404_234847,16,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,13760,23.4765,5982.82
2,10,1,exp20260404_234847,17,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,13760,23.4765,5982.83
2,10,1,exp20260404_234847,18,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,13632,23.4764,5982.85
2,10,1,exp20260404_234847,19,vendor-b,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,13632,23.4764,5982.84
2,10,1,exp20260404_211230,0,a100,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,29568,26.0221,5398.36
2,10,1,exp20260404_211230,1,a100,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,29712,26.022,5398.37
2,10,1,exp20260404_211230,2,a100,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,29746,26.022,5398.38
2,10,1,exp20260404_211230,3,a100,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,29602,26.0221,5398.35
2,10,1,exp20260404_235627,4,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,10112,23.8501,5889.1
2,10,1,exp20260404_235627,5,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,10112,23.85,5889.12
2,10,1,exp20260404_235627,6,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,9824,23.8501,5889.11
2,10,1,exp20260404_235627,7,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,9824,23.8501,5889.11
2,10,1,exp20260404_235627,8,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,9600,23.8501,5889.11
2,10,1,exp20260404_235627,9,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,9600,23.85,5889.12
2,10,1,exp20260404_235627,10,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,9504,23.85,5889.12
2,10,1,exp20260404_235627,11,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,9504,23.8501,5889.1
2,10,1,exp20260404_235627,12,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,15488,23.8502,5889.09
2,10,1,exp20260404_235627,13,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,15488,23.8501,5889.11
2,10,1,exp20260404_235627,14,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,14944,23.8501,5889.1
2,10,1,exp20260404_235627,15,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,14944,23.8502,5889.09
2,10,1,exp20260404_235627,16,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,14464,23.8501,5889.11
2,10,1,exp20260404_235627,17,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,14464,23.8501,5889.1
2,10,1,exp20260404_235627,18,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,13632,23.8501,5889.09
2,10,1,exp20260404_235627,19,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,13632,23.8501,5889.1
2,10,1,exp20260404_211834,0,a100,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,29568,25.8382,5436.77
2,10,1,exp20260404_211834,1,a100,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,29712,25.8383,5436.75
2,10,1,exp20260404_211834,2,a100,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,29746,25.8382,5436.76
2,10,1,exp20260404_211834,3,a100,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,29602,25.8381,5436.78
2,10,1,exp20260405_000303,4,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,10112,23.6816,5931.01
2,10,1,exp20260405_000303,5,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,10112,23.6816,5931
2,10,1,exp20260405_000303,6,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,9824,23.6815,5931.03
2,10,1,exp20260405_000303,7,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,9824,23.6817,5930.99
2,10,1,exp20260405_000303,8,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,9600,23.6816,5931.02
2,10,1,exp20260405_000303,9,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,9600,23.6815,5931.04
2,10,1,exp20260405_000303,10,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,9504,23.6815,5931.02
2,10,1,exp20260405_000303,11,vendor-b,bf16,11008,8192,2048,2,128,32,16,null,1024,32000,9504,23.6815,5931.02
2,10,1,exp20260405_000303,12,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,15328,23.6816,5931.02
2,10,1,exp20260405_000303,13,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,15328,23.6816,5931.01
2,10,1,exp20260405_000303,14,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,14816,23.6816,5931
2,10,1,exp20260405_000303,15,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,14816,23.6816,5931.02
2,10,1,exp20260405_000303,16,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,14368,23.6816,5931.02
2,10,1,exp20260405_000303,17,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,14368,23.6816,5931.02
2,10,1,exp20260405_000303,18,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,13632,23.6816,5931.01
2,10,1,exp20260405_000303,19,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,13632,23.6816,5931
2,10,1,exp20260404_212944,0,a100,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,29568,27.3702,5132.46
2,10,1,exp20260404_212944,1,a100,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,29712,27.3703,5132.43
2,10,1,exp20260404_212944,2,a100,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,29746,27.3704,5132.43
2,10,1,exp20260404_212944,3,a100,bf16,11008,8192,2048,2,128,32,16,full-uniform-1,1024,32000,29602,27.3701,5132.47
2,10,1,exp20260405_001515,4,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9952,25.0859,5598.99
2,10,1,exp20260405_001515,5,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9952,25.0859,5598.98
2,10,1,exp20260405_001515,6,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9728,25.0858,5599.01
2,10,1,exp20260405_001515,7,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9728,25.0859,5599
2,10,1,exp20260405_001515,8,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9536,25.0858,5599.02
2,10,1,exp20260405_001515,9,vendor-b,bf16,11008,8192,2048,2,128,32,16,selective,1024,32000,9536,25.0858,5599.02
